epoch,step,n_episodes,success_rate,collision_rate,avg_reward,avg_reward_std,avg_dist_to_goal_mean,avg_dist_to_goal_std,final_dist_to_goal_mean,final_dist_to_goal_std,trajectory_error_mean,trajectory_error_std,path_length_mean,path_length_std,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,total_reward_mean,total_reward_std
26,315507,10,0.0,0.1,-21.985841620602713,26.408159633357585,5.189401788624309,1.209773105354802,5.501000419424607,0.8217162397907534,1.4612214279942397,0.5449341290808902,115.02434759885071,49.393696246080076,455.9,132.3,136.77,39.69,-21.985841620602713,26.408159633357585
27,328179,10,0.1,0.0,-8.786146745460965,28.445443755740946,5.005877947989658,1.773065592410204,5.226280550694261,1.9705110363401002,1.3263594041652786,0.5984226985840145,104.03093117036886,59.58668452756936,467.6,97.2,140.28,29.16,-8.786146745460965,28.445443755740946
28,341113,10,0.1,0.0,-37.52766361146075,48.026127851532564,4.562852784415456,1.4283316785135225,3.6730862439096463,1.904024846011367,1.1550882821064254,0.2723097948984887,55.51681548804394,47.70775546088972,460.0,120.0,138.0,36.0,-37.52766361146075,48.026127851532564
29,353237,10,0.0,0.2,-28.71378313704229,25.04985951596271,5.572305014960587,2.3018820468238266,5.626623849945228,2.6234298677251466,2.6193336374468754,1.1558640119949557,37.603532901704014,38.75674937669005,413.3,173.41744433591447,123.99000000000001,52.025233300774346,-28.71378313704229,25.04985951596271
30,365833,10,0.0,0.0,-13.309445382781755,24.914143878636605,6.312600298244101,2.014585448412749,6.680177888236678,2.5870955320400335,2.605932177136949,1.1620366525140564,89.94111345711367,52.23659951798553,500.0,0.0,150.0,0.0,-13.309445382781755,24.914143878636605
31,378143,10,0.0,0.1,-46.839326204987465,17.10201707738428,8.207397323346518,3.3696843244048598,8.221609759073917,3.628335782492885,3.3576426019866474,2.0521211669877726,18.807608504636445,13.376848451939587,451.9,144.3,135.57,43.290000000000006,-46.839326204987465,17.10201707738428
32,389897,10,0.0,0.0,-30.404228063525466,11.344268321879005,6.282706751374713,2.4012013553068203,6.299824143370718,2.569088344327751,3.9749841892195077,1.428832672978563,16.23483018821455,6.983627137487259,500.0,0.0,150.0,0.0,-30.404228063525466,11.344268321879005
33,401915,10,0.0,0.5,-35.64955878844434,23.740038472746665,7.0483104342210865,2.4297797868899593,6.094880337589133,2.8811380324466547,2.3316506961231798,1.6117648489735243,17.651292704569062,16.45247544562211,301.0,203.4089476891319,90.3,61.02268430673956,-35.64955878844434,23.740038472746665
34,414619,10,0.0,0.3,-31.936901321931124,20.694224681205995,7.600047375232725,2.099850741014287,7.054117873501653,2.6334334166252282,3.1315592814457895,1.584574789039197,18.904860965463744,20.735087195050607,404.4,154.82260816818712,121.32000000000001,46.44678245045613,-31.936901321931124,20.694224681205995
35,427306,10,0.0,0.0,-10.014917041592321,37.498851558179666,6.547909293245482,2.3231255023643986,6.78285352661258,2.4475462239064605,2.2051993974103894,0.8465806681087743,72.99399851318391,64.16515325741872,500.0,0.0,150.0,0.0,-10.014917041592321,37.498851558179666
36,439499,10,0.0,0.0,-23.05072920352375,22.371515010537728,7.673492700165196,3.6355111288827486,7.69157742491006,4.855045276152057,3.9155210087728194,2.6911457254698994,31.258657540988356,17.326720761132375,500.0,0.0,150.0,0.0,-23.05072920352375,22.371515010537728
37,451491,10,0.0,0.0,-13.900198423222196,16.074966212753726,9.243931785783582,0.9220914021812893,9.696865113245346,0.9167883985656332,5.018242609894928,1.8632822222038368,20.12799076773226,8.841812541974944,500.0,0.0,150.0,0.0,-13.900198423222196,16.074966212753726
38,463117,10,0.0,0.2,-24.830042177465483,16.60168398337381,8.844085949435208,1.8128270029410745,9.89210950403237,1.3555592298362926,4.17353540466084,1.5289549339027635,27.064315320510065,11.07626197289263,423.4,154.09101206754403,127.02000000000001,46.22730362026321,-24.830042177465483,16.60168398337381
39,476149,10,0.0,0.0,-20.196212517242614,26.241113583620372,8.614817724330399,2.612084039934954,8.960676626814951,2.827587732536555,3.2189293001779924,2.0858694304655665,39.41115360225696,48.31376839400288,500.0,0.0,150.0,0.0,-20.196212517242614,26.241113583620372
40,488919,10,0.1,0.0,-16.735608874843255,35.29487523482929,8.55753232373458,1.9565357544545439,8.723877313441042,3.09923102100942,3.905767920693504,2.254303910600089,15.999805169497558,5.97868182541061,453.1,140.70000000000002,135.93,42.21,-16.735608874843255,35.29487523482929
41,501607,10,0.2,0.0,12.598304220876651,27.322818708494562,7.579886566188233,1.1476099856425368,6.151814314797781,3.431730262210276,2.66003535084273,1.1915239050981072,99.5627022146119,40.141979553077334,441.0,123.70044462329147,132.3,37.11013338698744,12.598304220876651,27.322818708494562
42,514115,10,0.1,0.8,-30.194624205203365,32.96803606065967,7.478762410662651,1.7256876030105157,9.596369531621267,3.27511290082705,3.2021973304334326,1.688383133624232,16.829469707760147,9.013882675979193,129.0,130.3802132227126,38.7,39.11406396681378,-30.194624205203365,32.96803606065967
43,526403,10,0.2,0.3,-27.97057635324345,27.321208403322764,9.061981609417439,1.2326930478970315,7.60088105003112,4.112944154795173,3.9040861919424197,2.544711675166149,39.595594828933244,33.82077276816179,345.5,191.39187548064834,103.65,57.417562644194504,-27.97057635324345,27.321208403322764
44,538155,10,0.1,0.0,-27.346669930174365,35.48522442327664,8.014541599004442,1.8141045377962883,7.909326769063801,2.8882440482884997,3.6782814254760687,1.9689529783152457,20.193620857825444,8.92540107311975,453.7,138.9,136.10999999999999,41.67,-27.346669930174365,35.48522442327664
45,550633,10,0.0,0.1,-36.37552518075647,7.642040896401088,5.767880799993179,3.890318945880199,5.916241309686582,4.325226276945392,2.2134743793274447,1.4540234559600327,14.17545825887035,9.787282430483177,465.8,102.6,139.74,30.779999999999994,-36.37552518075647,7.642040896401088
46,561902,10,0.0,0.0,-29.32552434710422,16.93377005777166,8.271384115370976,2.492390002683971,8.666775456721657,2.730613162695434,3.8259935791845536,2.0253896880072166,22.12992563883774,10.370618824590217,500.0,0.0,150.0,0.0,-29.32552434710422,16.93377005777166
47,573967,10,0.0,0.0,-23.056093480888304,18.134472676823428,6.877648003046987,2.78543718614245,7.372000065250859,3.406000266429917,3.566710704837056,1.992620022258917,25.979087867342752,17.078412642907306,500.0,0.0,150.0,0.0,-23.056093480888304,18.134472676823428
48,584893,10,0.0,0.3,-25.03328716960882,36.88878725761172,8.50088066765757,1.758581408684281,10.178349534198166,2.797968970081882,3.044374154772594,1.7218183703823053,44.816781102596146,52.19716589370284,423.4,149.97813173926392,127.02000000000001,44.993439521779166,-25.03328716960882,36.88878725761172
49,597048,10,0.1,0.0,-0.36731934566264923,40.934997269353765,6.669244653440076,1.4845816961120721,6.523658642018771,2.640993983765155,3.850963966134741,1.4725584854452436,48.42947748925128,50.45963265529181,453.4,139.8,136.02,41.94,-0.36731934566264923,40.934997269353765
50,608213,10,0.3,0.0,5.386152459297378,32.480456437209334,6.585829448431182,1.2264844961347874,4.653846619517037,3.235881932787538,2.3840887737831986,1.0813317726191172,78.18982875654152,53.79747171616603,423.5,130.31903161088943,127.05,39.09570948326683,5.386152459297378,32.480456437209334
51,620655,10,0.0,0.0,-25.73920158432561,13.449051374138643,8.576714961133407,1.0826878996711742,9.315177155485836,1.0047785310766775,3.6369366774477934,1.9749961130925422,24.945115978091785,13.807020545901707,500.0,0.0,150.0,0.0,-25.73920158432561,13.449051374138643
52,633260,10,0.2,0.0,1.61881587716688,47.0608522066654,6.810182187582358,2.3651046737036303,5.704216773851938,3.5158272683460536,2.5151539922166815,1.0702398709058218,62.2976589427743,55.06845131105285,416.2,169.8056536161267,124.85999999999999,50.94169608483801,1.61881587716688,47.0608522066654
53,645962,10,0.0,0.0,-12.49785761295148,35.80001673098756,5.833943800120986,2.801293979918791,5.638448893492008,3.0259151186975486,2.134059223955049,1.2413188104466222,69.31495213913556,63.10595616533305,500.0,0.0,150.0,0.0,-12.49785761295148,35.80001673098756
54,657540,10,0.0,0.3,-6.176466547108534,43.112108377655815,6.121859320183961,2.4244517593369364,6.233557330370371,2.811632355333375,2.233386464869197,1.0976013191032417,89.52283108593255,56.88769772982305,435.5,146.9777193999145,130.65,44.09331581997435,-6.176466547108534,43.112108377655815
55,667776,10,0.2,0.0,19.932025212048483,45.119592533852206,5.520284708167466,2.0438950180336115,4.683213967291165,2.6258879980590404,1.747723736987919,0.8812130645546997,79.23370803485099,67.43622359946046,404.9,190.22221216251273,121.47,57.06666364875381,19.932025212048483,45.119592533852206
56,678771,10,0.0,0.4,-32.64266296611528,10.251013846744248,5.163024797216157,2.510852286792664,4.6029647162397,3.1072270635756434,3.056992647365258,1.0163818789824908,23.37126789295842,8.00213535266141,399.3,123.80795612560607,119.79,37.142386837681826,-32.64266296611528,10.251013846744248
57,690267,10,0.0,0.1,-36.41742603663551,17.820287940072518,6.7047830176217165,2.89342506075445,6.709976557146559,3.431537122821444,2.877529682823121,1.0763478901831063,28.524163950999206,12.79545486066199,455.2,134.4,136.56,40.32,-36.41742603663551,17.820287940072518
58,700695,10,0.0,0.2,-37.622453594322785,19.958492069396208,5.688196109951778,2.373035374709432,5.710973920189069,2.975871719222517,1.8828009729170243,0.9064992596505104,35.462135760565,32.309290684677855,418.1,163.85508841656397,125.42999999999999,49.156526524969195,-37.622453594322785,19.958492069396208
59,713254,10,0.0,0.6,-32.29837703355222,16.012950166617074,6.062000154169405,1.9826967206178403,4.594836158663096,2.5371876570171534,2.4592683299596,0.9425508732162127,20.72402445245418,10.08028708166741,255.0,202.2246275803222,76.5,60.66738827409665,-32.29837703355222,16.012950166617074
60,725488,10,0.0,0.3,-41.079403853100004,22.829949341876077,7.572160451049126,1.2193232027269578,7.133175006982744,2.037779441638919,2.898797085991453,1.4668591829327724,10.813353657428811,4.571701817839253,362.2,211.0634027964109,108.66,63.31902083892328,-41.079403853100004,22.829949341876077
61,736629,10,0.1,0.3,-37.84067955725177,49.0418359781764,5.585230360768138,2.429489126133062,5.273770198526873,2.948008043944954,2.1937414772142185,1.5300735713256173,17.814323683083057,12.373793681832801,308.8,234.2766740416126,92.64000000000001,70.28300221248378,-37.84067955725177,49.0418359781764
62,748019,10,0.0,0.5,-31.363832094108965,30.320880435625618,6.145346386130523,1.756809280280053,4.734378446346315,3.03315938351898,2.075326376818155,1.4406012078623578,38.55902165962761,39.472016300688566,276.6,223.8817545044705,82.97999999999999,67.16452635134115,-31.363832094108965,30.320880435625618
63,759918,10,0.0,0.0,-41.52908699562657,17.293942159595883,4.862179360380327,3.0608659282687865,4.524437355090952,3.3504334066275487,2.9754668488045626,1.425282102081424,22.35993044220144,14.329844637549044,500.0,0.0,150.0,0.0,-41.52908699562657,17.293942159595883
64,771646,10,0.0,0.0,-39.25556973028325,13.344596722062834,3.055552298956009,2.4897001188332326,1.4669141246864073,1.073784593985542,2.492809984980928,0.698421298530937,21.506545046202085,9.306226099910678,500.0,0.0,150.0,0.0,-39.25556973028325,13.344596722062834
65,783363,10,0.1,0.3,-38.06518604713755,40.943702937840406,6.218245768796719,2.125946670541461,5.871900428612259,2.604277732608058,1.3852658495552406,0.9026878242668336,34.78499673934361,18.674569511335513,350.3,191.53801189320097,105.09,57.461403567960296,-38.06518604713755,40.943702937840406
66,795064,10,0.1,0.0,-24.517885596278735,18.924107842157184,3.022357824800853,2.827747273327264,2.695973562634447,3.051818951727116,1.406458728461388,0.9178741366003098,67.97895476732782,31.74715771675407,470.7,87.89999999999999,141.20999999999998,26.37,-24.517885596278735,18.924107842157184
67,806181,10,0.5,0.0,19.457472706224667,33.76816190797634,5.27462056766346,2.312797079761835,3.7956831311607666,3.6262766626597847,1.394176293037669,0.5712246418777085,55.36412397452892,55.461834393283205,297.6,205.55884802167967,89.28,61.66765440650391,19.457472706224667,33.76816190797634
68,817645,10,0.6,0.2,10.071623572875675,57.28649831724109,5.305859683252578,1.4911206343756083,2.2320182567345226,2.678311966600528,1.5881679480704027,1.0560631163555647,42.90746909766225,51.09669411151453,178.4,179.72990847379856,53.52,53.91897254213956,10.071623572875675,57.28649831724109
69,828086,10,0.1,0.8,-24.891113025740587,47.76937183814118,5.12978252569102,2.0934686258501802,4.302640415823694,2.657126126086785,1.3101572576055522,0.8017443442199411,36.26464987898246,39.23991643140773,138.2,142.58036330434848,41.459999999999994,42.774108991304544,-24.891113025740587,47.76937183814118
70,839529,10,0.0,0.3,-15.770983789931751,49.773158803864526,7.370823431710472,2.0504921569245806,7.3306141884651606,2.3537094035366604,1.3249527969885138,0.6541148330125348,91.81228224847116,66.29420575873517,370.4,198.11875226742168,111.12,59.435625680226494,-15.770983789931751,49.773158803864526
71,851580,10,0.0,0.3,-0.8208455519522481,42.711554297735965,4.7961853116674025,2.2146387461967585,4.4148770246994555,2.2180531771613445,1.3803999721722804,0.6728685244347764,96.22873221125977,61.86501729738246,380.9,184.09369896875884,114.27000000000001,55.228109690627655,-0.8208455519522481,42.711554297735965
72,864030,10,0.0,0.3,-28.158731367722538,38.21197887563819,6.103369586005281,2.171747739444226,5.700095191096734,2.654690839709047,2.2178842713825557,1.0410988021993712,65.38292555265856,52.28823543719956,388.0,177.10618283956097,116.4,53.13185485186829,-28.158731367722538,38.21197887563819
73,876362,10,0.0,0.0,8.298984310895596,32.45176902129251,6.362800859519618,2.2102359515127823,5.893080801914046,2.4243696006950977,1.8589209760103251,1.1886726869538655,100.76018968890943,56.409465287379426,500.0,0.0,150.0,0.0,8.298984310895596,32.45176902129251
74,888826,10,0.0,0.1,-29.458387988310346,28.848020360194944,7.528997336577452,2.5350384467888523,7.715340165156133,2.6293660827920298,2.3169951705776772,1.298824411758775,32.507596279447895,33.47544317196541,462.9,111.30000000000001,138.87,33.39,-29.458387988310346,28.848020360194944
75,900340,10,0.0,0.0,-32.66429990674207,26.39772453326616,5.105181724304835,3.6233731779207887,5.152447852643702,3.7444330917719046,2.7707363579521505,1.096983119689135,36.516157683617784,38.629943791310545,500.0,0.0,150.0,0.0,-32.66429990674207,26.39772453326616
76,912410,10,0.0,0.6,-44.17003074719442,22.093899645429552,6.070332952986428,1.9668673882626466,5.055163612305142,2.819910810632358,2.338386445837133,1.1302152785019288,20.167944554321586,11.11544708136166,239.0,215.18085416690772,71.69999999999999,64.55425625007231,-44.17003074719442,22.093899645429552
77,925345,10,0.0,0.3,-30.52317987802362,23.777314247728068,5.190281070796618,2.741250657394908,4.2827398451211725,3.021789407368424,2.244537699399647,1.0176141330036548,36.19339927599009,28.04347455936488,411.2,173.08136814804766,123.35999999999999,51.92441044441429,-30.52317987802362,23.777314247728068
78,937249,10,0.0,0.0,-13.069920521546546,24.69542602163945,5.658292768377221,1.571473714568406,5.741807629937867,2.8147403425074033,2.96529807881904,1.6148144195798109,91.54623696920576,24.871148275275072,500.0,0.0,150.0,0.0,-13.069920521546546,24.69542602163945
79,948865,10,0.0,0.0,-28.967753957076564,14.359940248275485,5.159439343809483,3.6905589680984456,4.790394832100814,4.1276924017386785,2.649206423364274,0.9455282415987756,29.77274085535377,11.848680675585724,500.0,0.0,150.0,0.0,-28.967753957076564,14.359940248275485
80,960637,10,0.0,0.0,-3.8293121866031,15.780508071247164,5.770988117742901,1.3439809308031003,6.827923234928517,2.064004263433487,4.416228326797073,1.6260180907146884,61.02547747402859,20.74149490401044,500.0,0.0,150.0,0.0,-3.8293121866031,15.780508071247164
81,971384,10,0.3,0.5,-36.43743788786586,54.15603061536539,4.356434615875023,2.519389546299882,3.9615963999534998,2.687755361572357,0.7340345387791667,0.7740999951189843,10.648869001234122,8.610005963130515,135.0,183.9271594952741,40.49999999999999,55.17814784858223,-36.43743788786586,54.15603061536539
82,982823,10,0.2,0.7,-31.320796811078594,41.187357240023445,3.5174271622348305,1.5746823713536657,2.7972282405136917,1.6851509873956236,1.1208228011762622,0.6735336643221302,43.36353788512788,26.382383777597898,257.6,167.9923807796056,77.28,50.39771423388167,-31.320796811078594,41.187357240023445
83,994571,10,0.8,0.2,24.334579555179378,66.78673471313995,4.173768689891668,1.591894755857251,1.469562184347701,2.5920495828253727,0.858072061758857,0.470407170331,11.683997301561757,7.50701339498526,54.8,37.761885546142956,16.439999999999998,11.328565663842886,24.334579555179378,66.78673471313995
84,1006170,10,0.5,0.4,-22.276985462978285,74.28838183594088,5.710522694376779,2.3495591101620277,3.986491957989112,3.9228474803477558,1.2225546989706038,0.8825044064951971,15.318234277812005,19.08893840154992,117.2,176.14868719351844,35.16,52.84460615805553,-22.276985462978285,74.28838183594088
85,1018945,10,0.7,0.0,17.970132495023172,63.089459263711746,5.977377040282064,2.820124216096434,2.679067291331442,3.8895323166256826,2.2939274405069416,1.4845776775341464,25.464134181682603,19.229702805544395,234.9,208.59455889356272,70.47,62.57836766806881,17.970132495023172,63.089459263711746
86,1031851,10,0.8,0.1,28.274712805259348,40.20596222400808,6.785494844812254,2.0267286726850484,1.8883032129894635,3.4277934203899862,3.5480934918149245,1.5194916495197544,32.17802360947011,14.910413061794534,159.5,128.34114694828,47.849999999999994,38.502344084484,28.274712805259348,40.20596222400808
87,1044248,10,0.1,0.0,-9.950648738968118,31.76565833239228,7.584252698958801,1.687146097174056,7.46069580787082,2.5382376426439506,3.2428395430634134,1.7105270437800246,35.395265629029595,11.756050435836242,454.6,136.20000000000002,136.38,40.86,-9.950648738968118,31.76565833239228
88,1057364,10,0.2,0.0,12.701116022109549,44.02509136193302,5.803713938388278,1.925435367086791,5.160764287243309,3.0216492463814224,1.7932666202768686,1.1062843894231598,67.2168929888538,52.10239457160622,407.9,184.33038273708434,122.37,55.29911482112531,12.701116022109549,44.02509136193302
89,1069695,10,1.0,0.0,73.14057680277581,11.179560417995924,4.917160257452901,0.8295916501537506,0.14973140807597712,0.06689440729454861,1.1345086147200232,0.4797764056028995,13.32144642356783,3.7331308981184415,48.2,16.209873534361705,14.459999999999999,4.8629620603085115,73.14057680277581,11.179560417995924
90,1082091,10,1.0,0.0,80.28785509757662,6.864138087623156,4.6560250257114495,0.9498809542696804,0.19822947080743922,0.03401438976586017,1.2808688863630193,0.4702632605156737,11.380376768312418,2.9833097671829205,40.2,11.15168148756052,12.059999999999999,3.3455044462681562,80.28785509757662,6.864138087623156
91,1094470,10,0.9,0.0,61.70524984819715,27.74260183765331,4.537235814552039,1.1896013948977142,0.8631311928981795,1.829037289801787,1.7593935294413314,0.921244378044275,16.362621854978205,6.167721958566983,102.5,134.06509612870906,30.75,40.21952883861272,61.70524984819715,27.74260183765331
92,1107199,10,0.9,0.0,67.87257159254067,25.648469685722088,4.431270559020991,1.5102807419367548,0.9380268030753495,2.0912487271530185,1.2756959974945723,0.5539399307368199,21.857326497801118,28.710526628084043,90.0,137.96666263992907,27.0,41.38999879197872,67.87257159254067,25.648469685722088
93,1120451,10,0.9,0.1,58.85012687519825,53.46189676924754,4.739842207817508,1.6309376482267903,1.0763452007080936,2.491412731155324,1.1122778998627778,0.6524919246967308,10.585042658038438,4.74262461485265,37.7,16.7633528865797,11.309999999999999,5.02900586597391,58.85012687519825,53.46189676924754
94,1133704,10,0.6,0.3,18.778610063087424,75.84963633365624,4.822424240951674,0.9766915463948315,1.939249227880774,2.1519007043171716,1.351277598148545,0.5927929221102608,10.557850446647496,7.716976407700578,77.8,140.9941842772247,23.339999999999996,42.298255283167414,18.778610063087424,75.84963633365624
95,1145909,10,0.6,0.2,14.671036182384318,73.57618068323185,4.272714197781754,1.8788570892072236,1.7493394256904389,2.1330345015598957,1.1793749435699667,0.5576533528239982,27.381569799708664,28.22489420007267,147.7,187.29871862882567,44.309999999999995,56.18961558864769,14.671036182384318,73.57618068323185
96,1158468,10,0.9,0.1,61.3450678384408,50.018205544999276,4.021417898267901,1.7471613214595576,0.7382086116778575,1.5648326071702507,1.231903249047577,0.8842548605706908,10.424917908059433,5.798670739144554,38.4,18.911372240004162,11.52,5.673411672001248,61.3450678384408,50.018205544999276
97,1170820,10,1.0,0.0,70.63591753050488,9.710251223675272,4.682962703216544,0.6270097471344488,0.13925546960753793,0.07223262152349001,1.504222485674237,0.8548223699187218,13.168764573410153,3.393174697943245,47.9,12.437443467208203,14.37,3.7312330401624605,70.63591753050488,9.710251223675272
98,1182599,10,0.9,0.0,55.25595163050078,38.54612801123595,4.648931953781461,1.3736989350918258,0.9503487962936406,2.061917622621605,1.6262824105097142,0.9640869336645472,24.50697282621637,29.166115600990707,110.8,141.2698127697492,33.239999999999995,42.380943830924764,55.25595163050078,38.54612801123595
99,1195489,10,0.9,0.1,61.35238937836954,46.20900991766087,3.8333630627613053,1.6765271548948952,0.6409850734093772,1.1751240864624384,0.9445694928137984,0.3934418176508076,10.896585104162805,4.392795940813951,41.9,17.15488268686207,12.57,5.1464648060586216,61.35238937836954,46.20900991766087
