epoch,step,n_episodes,success_rate,collision_rate,avg_reward,avg_reward_std,avg_dist_to_goal_mean,avg_dist_to_goal_std,final_dist_to_goal_mean,final_dist_to_goal_std,trajectory_error_mean,trajectory_error_std,path_length_mean,path_length_std,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,total_reward_mean,total_reward_std
32,54374,10,0.9,0.1,45.31903482264458,47.281374542907464,3.392563546002441,1.3465557805166957,0.7024695777844315,1.3418584828242552,0.6989455009470924,0.3033140236774714,9.277172301841498,5.19559620840343,10.1,5.48543526076099,3.03,1.6456305782282972,45.31903482264458,47.281374542907464
33,55303,10,1.0,0.0,59.46642944384653,20.42506736641946,3.0832123427391074,1.1754750861272734,0.24861438551601225,0.039342829731624084,0.6679492481225131,0.3043431355327336,8.803559904975218,3.441397532248915,10.5,4.984977432245807,3.15,1.4954932296737422,59.46642944384653,20.42506736641946
34,56131,10,0.8,0.2,29.243116595167727,63.41192923425281,4.139122261629014,1.1737437662918226,1.120787647781143,1.813528854995011,0.6262186830978758,0.4032483292536336,7.5552060374359185,3.9624507655118935,8.8,4.166533331199932,2.64,1.2499599993599797,29.243116595167727,63.41192923425281
35,57190,10,1.0,0.0,56.231882731894906,13.608285963414644,3.4516061251079244,0.8949248757005619,0.19329257716858514,0.06624971497110128,0.47043575388800996,0.1729225074771227,8.975548399742227,2.5201873767304774,10.7,3.318132004607412,3.21,0.9954396013822233,56.231882731894906,13.608285963414644
36,58080,10,1.0,0.0,62.21736787132936,24.14360595785634,3.0781142486090287,1.2079159225116882,0.2187862704412152,0.060461130103007785,0.7842863127622258,0.5749389318984378,8.151628874937662,3.8084609323896443,9.6,5.517245689653488,2.88,1.6551737068960466,62.21736787132936,24.14360595785634
37,58973,10,0.9,0.1,46.239984384045364,51.52657265842235,2.8110559531410293,1.0551168166899463,0.41694904265586674,0.6141813627889536,0.508166289129015,0.3678719330526572,6.352731041212053,3.2910539239017935,8.2,4.190465367951393,2.4600000000000004,1.2571396103854178,46.239984384045364,51.52657265842235
38,60348,10,1.0,0.0,62.875043580930935,19.81150654223176,3.196878157733189,1.3234564430285392,0.18655429333672552,0.05725065086730277,0.5719484708741196,0.5557797239827441,7.6660585536841355,3.9271284480122484,9.4,5.238320341483519,2.8200000000000003,1.5714961024450553,62.875043580930935,19.81150654223176
39,61293,10,1.0,0.0,59.73325283011982,16.707162815208857,3.393368344603304,0.9795765764125096,0.2377361168935515,0.0479721463605821,0.7228956956100526,0.3018210824475747,8.793143281456958,2.957924255463104,10.0,3.40587727318528,3.0,1.021763181955584,59.73325283011982,16.707162815208857
40,62536,10,1.0,0.0,58.93234562441453,8.716380470407547,3.4302602685023778,1.0325002437489001,0.2256845487366907,0.06404423412237246,0.745549618225902,0.36663138780932,9.109800470922448,2.451414742898751,10.0,2.3664319132398464,3.0,0.7099295739719538,58.93234562441453,8.716380470407547
41,63403,10,1.0,0.0,62.51353560573871,6.707983852278748,3.4142401456814566,0.7487508720678671,0.1948862097184323,0.06467892132981576,0.994818561461025,0.3460025035295628,9.386369924733708,2.168246297784559,10.3,1.8466185312619388,3.0900000000000003,0.5539855593785817,62.51353560573871,6.707983852278748
42,64582,10,0.8,0.2,36.14022727014468,66.93264298160328,4.066038311425617,1.974007732363736,1.3149653809253308,2.6238883238514568,0.7156208734049117,0.5254240858629596,7.559639205955163,4.491175535589165,7.6,3.903844259188627,2.2800000000000002,1.171153277756588,36.14022727014468,66.93264298160328
43,65299,10,0.9,0.1,47.79803197141982,49.67921200819768,3.8214050511075706,1.8297213149040015,1.0823409457651274,2.496402405358287,0.6154294539899164,0.3111855583857705,6.745884002698517,3.151059310177941,8.0,3.22490309931942,2.3999999999999995,0.9674709297958259,47.79803197141982,49.67921200819768
44,66378,10,1.0,0.0,53.429387191711285,17.678296132511296,3.1220948616130486,1.1268632702764114,0.2292556899262725,0.05085015824018628,0.8033600663707281,0.35322503187439064,9.968418506982818,5.176880721641188,12.3,6.325345840347388,3.69,1.8976037521042162,53.429387191711285,17.678296132511296
45,67539,10,1.0,0.0,64.5992964631861,17.53098455312356,3.03571540244405,1.0167381725585551,0.23426201383966863,0.05559719918195283,0.7255755078420972,0.38658145547582023,8.144545839046712,2.9699127407272297,9.5,4.2485291572496005,2.85,1.27455874717488,64.5992964631861,17.53098455312356
46,68591,10,1.0,0.0,47.036014570648796,18.3705842201241,4.279925179559651,0.7155995606253411,0.20989043872850105,0.0522415764883366,0.9920166960194354,0.36619414009284584,12.24278385431539,2.254833063408146,14.0,4.266145801540309,4.2,1.2798437404620924,47.036014570648796,18.3705842201241
47,69525,10,0.9,0.1,31.381572569686035,44.78014399926736,4.080771614202695,0.6214919257470588,0.6466372085839707,1.3574445912448396,0.9557918182020388,0.3742791530507046,10.377924782905824,3.3004675737685365,13.0,4.33589667773576,3.8999999999999995,1.3007690033207278,31.381572569686035,44.78014399926736
48,70515,10,0.9,0.1,42.83221571803525,48.67633570725706,3.65216375382293,1.3881791798528853,0.8799110520062904,1.9353239707478112,0.7734222743145549,0.4043626657546562,8.22720898682071,3.934606822436982,9.9,4.437341546466758,2.9699999999999998,1.3312024639400275,42.83221571803525,48.67633570725706
49,71321,10,0.9,0.1,32.56704234632951,46.71865363901825,3.569242864370762,0.8349671670592899,0.5292375493462166,0.8002977115213706,0.7420400465005175,0.3403323068674765,9.905113124420117,4.414803112195018,12.5,5.835237784358063,3.749999999999999,1.750571335307419,32.56704234632951,46.71865363901825
50,72462,10,0.8,0.2,24.616918085435447,58.173209021770944,3.866757380561642,1.0546009764472626,1.0002849480679477,1.60883379571519,0.7210586992401267,0.43842942091895787,8.421687777031476,4.0980316746820895,10.1,4.548626166217664,3.0299999999999994,1.3645878498652992,24.616918085435447,58.173209021770944
51,73246,10,1.0,0.0,61.67711348925542,12.426685750384307,2.968645370290278,0.9176104411434534,0.2113420645144891,0.06480837624837592,0.747140047612385,0.2683497106877905,8.87849128193738,3.899216583252416,10.3,4.428317965096906,3.09,1.3284953895290719,61.67711348925542,12.426685750384307
52,74571,10,0.9,0.1,49.85667928808554,34.41768679439371,3.1072328188805276,1.0692638321745256,0.4059738474735539,0.4474208703170562,0.8930213623795797,0.3335021898297946,9.070340195659094,3.3200925007846673,10.7,3.606937759374287,3.2099999999999995,1.082081327812286,49.85667928808554,34.41768679439371
53,75661,10,1.0,0.0,53.38529741490005,12.500218674736121,3.423580596890632,0.8568926214118878,0.2442913847198634,0.06095171890802557,1.0429789264106117,0.26315479398113184,11.09317663981799,2.076420873503263,12.6,2.154065922853802,3.78,0.6462197768561405,53.38529741490005,12.500218674736121
54,76465,10,1.0,0.0,50.92734949823538,18.918686108506787,3.2894322088952244,0.877882312946066,0.24997219093063738,0.037368809947134894,0.9661279507576042,0.24535787541988738,11.215581975119687,4.208114394772764,13.1,5.356304696336832,3.9300000000000006,1.6068914089010495,50.92734949823538,18.918686108506787
55,77265,10,1.0,0.0,55.190552869181396,23.78090165487883,2.8869613256355837,1.1979451186963241,0.24292785992943097,0.04009087693294783,0.8460400414132281,0.39405836464022026,11.83993111574681,6.991256721794119,13.3,8.660831368869852,3.9899999999999998,2.5982494106609546,55.190552869181396,23.78090165487883
56,77924,10,0.9,0.1,40.762016420897254,47.86729454224511,3.7332358316825647,0.8229473492720799,0.7681889330718745,1.5034043966603947,0.8211528837086582,0.38751040635117656,9.614442874974273,3.967108572708554,10.8,4.237924020083418,3.2399999999999998,1.2713772060250255,40.762016420897254,47.86729454224511
57,78655,10,0.8,0.2,20.2735782717252,57.813758995901914,3.556064574669527,1.5203594401567964,1.0967959695215863,2.1121004769302423,0.9142691808340248,0.38880638809377316,11.761638131283217,6.652826292622739,13.0,7.54983443527075,3.8999999999999995,2.264950330581225,20.2735782717252,57.813758995901914
58,79324,10,0.9,0.1,49.80831501993388,41.994216535459294,3.1341571942664395,1.184855042222082,0.4635403850086758,0.739195415883167,0.7230722777820169,0.35210248000699024,8.457481167375352,4.04267330009363,9.6,4.2708313008125245,2.88,1.2812493902437572,49.80831501993388,41.994216535459294
59,80285,10,0.7,0.3,19.113855167022002,70.07097284324716,3.707097934786958,1.3820127587167885,1.1724947956555154,1.9875391135031475,0.6391578150407596,0.3215954778453048,7.46533402891356,3.829809611611266,8.1,3.3896902513356584,2.43,1.0169070754006975,19.113855167022002,70.07097284324716
60,81330,10,0.9,0.1,55.952353185974474,44.740391887895576,3.5207629338043205,0.8791009556375278,0.3684542076196026,0.47254089336509963,0.5636580364220569,0.2371975596723657,7.849867036849153,2.1300417365360333,7.9,2.071231517720798,2.37,0.6213694553162394,55.952353185974474,44.740391887895576
